,date,max-min
11596,01-oct-1993,40.1
11597,02-oct-1993,45.7
11598,03-oct-1993,44.4
11599,04-oct-1993,44.8
11600,05-oct-1993,38.7
11601,06-oct-1993,38.5
11602,07-oct-1993,42.8
11603,08-oct-1993,42.4
11604,09-oct-1993,43.2
11605,10-oct-1993,48.0
11606,11-oct-1993,41.4
11607,12-oct-1993,36.0
11608,13-oct-1993,43.2
11609,14-oct-1993,44.4
11610,15-oct-1993,46.6
11611,16-oct-1993,48.9
11612,17-oct-1993,50.7
11613,18-oct-1993,53.6
11614,19-oct-1993,48.4
11615,20-oct-1993,45.9
11616,21-oct-1993,46.9
11617,22-oct-1993,51.8
11618,23-oct-1993,48.6
11619,24-oct-1993,49.5
11620,25-oct-1993,40.5
11621,26-oct-1993,34.7
11622,27-oct-1993,37.0
11623,28-oct-1993,36.5
11624,29-oct-1993,39.2
11625,30-oct-1993,42.6
11626,31-oct-1993,36.0
11627,01-nov-1993,35.2
11628,02-nov-1993,35.8
11629,03-nov-1993,36.1
11630,04-nov-1993,35.2
11631,05-nov-1993,36.5
11632,06-nov-1993,39.0
11633,07-nov-1993,41.5
11634,08-nov-1993,43.5
11635,09-nov-1993,45.3
11636,10-nov-1993,41.9
11637,11-nov-1993,44.6
11638,12-nov-1993,43.5
11639,13-nov-1993,39.2
11640,14-nov-1993,44.1
11641,15-nov-1993,45.1
11642,16-nov-1993,36.3
11643,17-nov-1993,35.4
11644,18-nov-1993,34.7
11645,19-nov-1993,35.8
11646,20-nov-1993,41.7
11647,21-nov-1993,41.5
11648,22-nov-1993,40.3
11649,23-nov-1993,36.9
11650,24-nov-1993,40.3
11651,25-nov-1993,46.2
11652,26-nov-1993,48.7
11653,27-nov-1993,36.3
11654,28-nov-1993,37.9
11655,29-nov-1993,44.1
11656,30-nov-1993,39.7
11657,01-dec-1993,45.7
11658,02-dec-1993,34.3
11659,03-dec-1993,37.0
11660,04-dec-1993,44.8
11661,05-dec-1993,39.7
11662,06-dec-1993,42.1
11663,07-dec-1993,39.7
11664,08-dec-1993,43.3
11665,09-dec-1993,40.1
11666,10-dec-1993,45.3
11667,11-dec-1993,39.9
11668,12-dec-1993,45.3
11669,13-dec-1993,45.7
11670,14-dec-1993,47.3
11671,15-dec-1993,40.5
11672,16-dec-1993,43.5
11673,17-dec-1993,35.2
11674,18-dec-1993,37.8
11675,19-dec-1993,45.5
11676,20-dec-1993,41.9
11677,21-dec-1993,43.3
11678,22-dec-1993,40.6
11679,23-dec-1993,43.2
11680,24-dec-1993,45.5
11681,25-dec-1993,44.2
11682,26-dec-1993,38.1
11683,27-dec-1993,43.3
11684,28-dec-1993,38.8
11685,29-dec-1993,44.8
11686,30-dec-1993,40.1
11687,31-dec-1993,40.3
11688,01-jan-1994,50.5
11689,02-jan-1994,39.7
11690,03-jan-1994,41.4
11691,04-jan-1994,44.4
11692,05-jan-1994,43.2
11693,06-jan-1994,41.5
11694,07-jan-1994,41.0
11695,08-jan-1994,43.5
11696,09-jan-1994,42.1
11697,10-jan-1994,43.3
11698,11-jan-1994,42.3
11699,12-jan-1994,46.0
11700,13-jan-1994,38.8
11701,14-jan-1994,40.1
11702,15-jan-1994,42.1
11703,16-jan-1994,41.5
11704,17-jan-1994,45.1
11705,18-jan-1994,47.1
11706,19-jan-1994,44.8
11707,20-jan-1994,42.3
11708,21-jan-1994,40.5
11709,22-jan-1994,42.4
11710,23-jan-1994,42.4
11711,24-jan-1994,45.5
11712,25-jan-1994,43.2
11713,26-jan-1994,41.7
11714,27-jan-1994,48.0
11715,28-jan-1994,43.2
11716,29-jan-1994,37.2
11717,30-jan-1994,41.0
11718,31-jan-1994,45.0
11719,01-feb-1994,47.5
11720,02-feb-1994,45.3
11721,03-feb-1994,39.9
11722,04-feb-1994,39.0
11723,05-feb-1994,41.2
11724,06-feb-1994,43.5
11725,07-feb-1994,43.9
11726,08-feb-1994,50.5
11727,09-feb-1994,43.7
11728,10-feb-1994,50.2
11729,11-feb-1994,40.1
11730,12-feb-1994,36.3
11731,13-feb-1994,37.9
11732,14-feb-1994,41.5
11733,15-feb-1994,41.5
11734,16-feb-1994,44.8
11735,17-feb-1994,37.4
11736,18-feb-1994,45.7
11737,19-feb-1994,37.9
11738,20-feb-1994,39.6
11739,21-feb-1994,36.1
11740,22-feb-1994,42.3
11741,23-feb-1994,41.2
11742,24-feb-1994,36.1
11743,25-feb-1994,38.5
11744,26-feb-1994,35.2
11745,27-feb-1994,37.4
11746,28-feb-1994,42.6
11747,01-mar-1994,46.2
11748,02-mar-1994,46.8
11749,03-mar-1994,41.2
11750,04-mar-1994,39.0
11751,05-mar-1994,41.7
11752,06-mar-1994,42.6
11753,07-mar-1994,37.4
11754,08-mar-1994,38.8
11755,09-mar-1994,43.5
11756,10-mar-1994,47.3
11757,11-mar-1994,46.0
11758,12-mar-1994,50.0
11759,13-mar-1994,37.9
11760,14-mar-1994,39.0
11761,15-mar-1994,44.6
11762,16-mar-1994,40.8
11763,17-mar-1994,41.4
11764,18-mar-1994,41.0
11765,19-mar-1994,46.8
11766,20-mar-1994,48.0
11767,21-mar-1994,43.5
11768,22-mar-1994,41.7
11769,23-mar-1994,41.0
11770,24-mar-1994,47.5
11771,25-mar-1994,48.6
11772,26-mar-1994,49.1
11773,27-mar-1994,39.4
11774,28-mar-1994,42.6
11775,29-mar-1994,45.7
11776,30-mar-1994,46.0
11777,31-mar-1994,44.4
11778,01-apr-1994,45.3
11779,02-apr-1994,44.1
11780,03-apr-1994,48.7
11781,04-apr-1994,43.2
11782,05-apr-1994,43.7
11783,06-apr-1994,42.6
11784,07-apr-1994,44.4
11785,08-apr-1994,47.5
11786,09-apr-1994,45.7
11787,10-apr-1994,45.3
11788,11-apr-1994,45.5
11789,12-apr-1994,45.7
11790,13-apr-1994,48.0
11791,14-apr-1994,52.3
11792,15-apr-1994,47.3
11793,16-apr-1994,50.0
11794,17-apr-1994,55.0
11795,18-apr-1994,45.9
11796,19-apr-1994,45.0
11797,20-apr-1994,43.0
11798,21-apr-1994,40.8
11799,22-apr-1994,39.0
11800,23-apr-1994,40.6
11801,24-apr-1994,41.2
11802,25-apr-1994,43.5
11803,26-apr-1994,42.3
11804,27-apr-1994,37.0
11805,28-apr-1994,38.3
11806,29-apr-1994,44.6
11807,30-apr-1994,50.7
11808,01-may-1994,47.1
11809,02-may-1994,35.2
11810,03-may-1994,41.4
11811,04-may-1994,43.5
11812,05-may-1994,46.2
11813,06-may-1994,44.6
11814,07-may-1994,46.8
11815,08-may-1994,45.5
11816,09-may-1994,48.9
11817,10-may-1994,39.0
11818,11-may-1994,36.5
11819,12-may-1994,39.9
11820,13-may-1994,47.7
11821,14-may-1994,48.0
11822,15-may-1994,41.4
11823,16-may-1994,36.0
11824,17-may-1994,43.3
11825,18-may-1994,44.4
11826,19-may-1994,42.4
11827,20-may-1994,42.4
11828,21-may-1994,40.1
11829,22-may-1994,46.2
11830,23-may-1994,44.8
11831,24-may-1994,42.3
11832,25-may-1994,35.4
11833,26-may-1994,41.5
11834,27-may-1994,46.8
11835,28-may-1994,48.2
11836,29-may-1994,46.6
11837,30-may-1994,48.6
11838,31-may-1994,50.0
11839,01-jun-1994,42.8
11840,02-jun-1994,43.7
11841,03-jun-1994,42.8
11842,04-jun-1994,46.0
11843,05-jun-1994,48.4
11844,06-jun-1994,39.9
11845,07-jun-1994,46.4
11846,08-jun-1994,46.0
11847,09-jun-1994,48.4
11848,10-jun-1994,42.3
11849,11-jun-1994,48.6
11850,12-jun-1994,48.2
11851,13-jun-1994,48.4
11852,14-jun-1994,50.0
11853,15-jun-1994,57.4
11854,16-jun-1994,58.1
11855,17-jun-1994,49.5
11856,18-jun-1994,39.2
11857,19-jun-1994,39.0
11858,20-jun-1994,38.7
11859,21-jun-1994,42.3
11860,22-jun-1994,50.2
11861,23-jun-1994,38.8
11862,24-jun-1994,39.9
11863,25-jun-1994,42.3
11864,26-jun-1994,39.9
11865,27-jun-1994,36.9
11866,28-jun-1994,41.5
11867,29-jun-1994,43.7
11868,30-jun-1994,44.8
11869,01-jul-1994,48.0
11870,02-jul-1994,38.7
11871,03-jul-1994,39.7
11872,04-jul-1994,44.2
11873,05-jul-1994,40.3
11874,06-jul-1994,43.7
11875,07-jul-1994,44.8
11876,08-jul-1994,47.1
11877,09-jul-1994,36.1
11878,10-jul-1994,39.2
11879,11-jul-1994,38.7
11880,12-jul-1994,46.8
11881,13-jul-1994,51.6
11882,14-jul-1994,42.4
11883,15-jul-1994,44.4
11884,16-jul-1994,41.2
11885,17-jul-1994,52.2
11886,18-jul-1994,41.0
11887,19-jul-1994,43.0
11888,20-jul-1994,39.7
11889,21-jul-1994,47.5
11890,22-jul-1994,47.5
11891,23-jul-1994,50.9
11892,24-jul-1994,44.6
11893,25-jul-1994,38.8
11894,26-jul-1994,44.4
11895,27-jul-1994,45.3
11896,28-jul-1994,43.3
11897,29-jul-1994,40.8
11898,30-jul-1994,35.6
11899,31-jul-1994,40.6
11900,01-aug-1994,43.0
11901,02-aug-1994,43.5
11902,03-aug-1994,40.6
11903,04-aug-1994,41.0
11904,05-aug-1994,43.0
11905,06-aug-1994,44.6
11906,07-aug-1994,45.0
11907,08-aug-1994,42.3
11908,09-aug-1994,40.1
11909,10-aug-1994,36.0
11910,11-aug-1994,47.1
11911,12-aug-1994,42.4
11912,13-aug-1994,47.7
11913,14-aug-1994,43.3
11914,15-aug-1994,45.7
11915,16-aug-1994,43.5
11916,17-aug-1994,45.1
11917,18-aug-1994,49.3
11918,19-aug-1994,43.5
11919,20-aug-1994,42.1
11920,21-aug-1994,43.9
11921,22-aug-1994,40.3
11922,23-aug-1994,44.6
11923,24-aug-1994,45.5
11924,25-aug-1994,42.4
11925,26-aug-1994,42.4
11926,27-aug-1994,46.4
11927,28-aug-1994,47.1
11928,29-aug-1994,46.6
11929,30-aug-1994,46.9
11930,31-aug-1994,42.1
11931,01-sep-1994,49.6
11932,02-sep-1994,42.8
11933,03-sep-1994,45.0
11934,04-sep-1994,47.1
11935,05-sep-1994,45.5
11936,06-sep-1994,46.4
11937,07-sep-1994,46.6
11938,08-sep-1994,45.1
11939,09-sep-1994,41.2
11940,10-sep-1994,45.5
11941,11-sep-1994,43.3
11942,12-sep-1994,43.0
11943,13-sep-1994,43.3
11944,14-sep-1994,41.7
11945,15-sep-1994,46.2
11946,16-sep-1994,43.9
11947,17-sep-1994,46.4
11948,18-sep-1994,43.3
11949,19-sep-1994,41.9
11950,20-sep-1994,42.3
11951,21-sep-1994,42.8
11952,22-sep-1994,49.6
11953,23-sep-1994,51.8
11954,24-sep-1994,37.6
11955,25-sep-1994,37.2
11956,26-sep-1994,45.7
11957,27-sep-1994,45.7
11958,28-sep-1994,41.7
11959,29-sep-1994,36.9
11960,30-sep-1994,37.0
11961,01-oct-1994,39.2
11962,02-oct-1994,41.2
11963,03-oct-1994,47.3
11964,04-oct-1994,51.3
11965,05-oct-1994,48.0
11966,06-oct-1994,41.9
11967,07-oct-1994,35.2
11968,08-oct-1994,43.9
11969,09-oct-1994,46.4
11970,10-oct-1994,44.6
11971,11-oct-1994,50.4
11972,12-oct-1994,52.2
11973,13-oct-1994,42.1
11974,14-oct-1994,39.0
11975,15-oct-1994,40.1
11976,16-oct-1994,35.4
11977,17-oct-1994,34.9
11978,18-oct-1994,36.3
11979,19-oct-1994,43.3
11980,20-oct-1994,37.2
11981,21-oct-1994,41.5
11982,22-oct-1994,42.4
11983,23-oct-1994,45.5
11984,24-oct-1994,43.5
11985,25-oct-1994,44.6
11986,26-oct-1994,45.5
11987,27-oct-1994,45.9
11988,28-oct-1994,39.9
11989,29-oct-1994,41.7
11990,30-oct-1994,38.5
11991,31-oct-1994,42.3
11992,01-nov-1994,44.8
11993,02-nov-1994,39.0
11994,03-nov-1994,39.4
11995,04-nov-1994,43.5
11996,05-nov-1994,45.9
11997,06-nov-1994,43.5
11998,07-nov-1994,34.7
11999,08-nov-1994,38.1
12000,09-nov-1994,36.0
12001,10-nov-1994,39.0
12002,11-nov-1994,46.0
12003,12-nov-1994,39.4
12004,13-nov-1994,35.8
12005,14-nov-1994,40.5
12006,15-nov-1994,43.2
12007,16-nov-1994,45.7
12008,17-nov-1994,43.5
12009,18-nov-1994,36.0
12010,19-nov-1994,40.1
12011,20-nov-1994,40.5
12012,21-nov-1994,39.2
12013,22-nov-1994,35.6
12014,23-nov-1994,34.3
12015,24-nov-1994,34.5
12016,25-nov-1994,34.2
12017,26-nov-1994,34.9
12018,27-nov-1994,44.4
12019,28-nov-1994,42.6
12020,29-nov-1994,40.8
12021,30-nov-1994,36.0
12022,01-dec-1994,36.3
12023,02-dec-1994,36.5
12024,03-dec-1994,40.3
12025,04-dec-1994,45.5
12026,05-dec-1994,45.1
12027,06-dec-1994,44.4
12028,07-dec-1994,43.2
12029,08-dec-1994,49.3
12030,09-dec-1994,44.1
12031,10-dec-1994,39.2
12032,11-dec-1994,33.8
12033,12-dec-1994,35.6
12034,13-dec-1994,49.6
12035,14-dec-1994,45.3
12036,15-dec-1994,38.5
12037,16-dec-1994,45.3
12038,17-dec-1994,45.0
12039,18-dec-1994,43.7
12040,19-dec-1994,40.3
12041,20-dec-1994,39.2
12042,21-dec-1994,37.8
12043,22-dec-1994,37.2
12044,23-dec-1994,36.0
12045,24-dec-1994,38.1
12046,25-dec-1994,43.7
12047,26-dec-1994,44.1
12048,27-dec-1994,35.2
12049,28-dec-1994,42.8
12050,29-dec-1994,39.4
12051,30-dec-1994,41.4
12052,31-dec-1994,40.6
12053,01-jan-1995,44.4
12054,02-jan-1995,45.5
12055,03-jan-1995,38.8
12056,04-jan-1995,40.8
12057,05-jan-1995,44.4
12058,06-jan-1995,42.3
12059,07-jan-1995,40.3
12060,08-jan-1995,44.8
12061,09-jan-1995,41.0
12062,10-jan-1995,41.7
12063,11-jan-1995,50.0
12064,12-jan-1995,45.0
12065,13-jan-1995,42.4
12066,14-jan-1995,42.3
12067,15-jan-1995,40.8
12068,16-jan-1995,48.7
12069,17-jan-1995,43.3
12070,18-jan-1995,39.4
12071,19-jan-1995,41.5
12072,20-jan-1995,41.4
12073,21-jan-1995,43.9
12074,22-jan-1995,38.1
12075,23-jan-1995,41.9
12076,24-jan-1995,38.1
12077,25-jan-1995,47.8
12078,26-jan-1995,39.9
12079,27-jan-1995,47.3
12080,28-jan-1995,39.0
12081,29-jan-1995,47.7
12082,30-jan-1995,50.5
12083,31-jan-1995,41.5
12084,01-feb-1995,43.0
12085,02-feb-1995,47.1
12086,03-feb-1995,40.1
12087,04-feb-1995,43.2
12088,05-feb-1995,38.7
12089,06-feb-1995,35.8
12090,07-feb-1995,37.2
12091,08-feb-1995,36.0
12092,09-feb-1995,39.0
12093,10-feb-1995,38.5
12094,11-feb-1995,43.0
12095,12-feb-1995,40.1
12096,13-feb-1995,41.2
12097,14-feb-1995,46.2
12098,15-feb-1995,41.2
12099,16-feb-1995,44.8
12100,17-feb-1995,41.0
12101,18-feb-1995,44.6
12102,19-feb-1995,42.6
12103,20-feb-1995,42.8
12104,21-feb-1995,46.6
12105,22-feb-1995,47.1
12106,23-feb-1995,43.2
12107,24-feb-1995,43.0
12108,25-feb-1995,40.8
12109,26-feb-1995,45.0
12110,27-feb-1995,51.4
12111,28-feb-1995,44.6
12112,01-mar-1995,43.3
12113,02-mar-1995,38.7
12114,03-mar-1995,43.0
12115,04-mar-1995,48.9
12116,05-mar-1995,43.3
12117,06-mar-1995,41.4
12118,07-mar-1995,43.3
12119,08-mar-1995,43.9
12120,09-mar-1995,48.0
12121,10-mar-1995,40.8
12122,11-mar-1995,43.3
12123,12-mar-1995,46.8
12124,13-mar-1995,38.3
12125,14-mar-1995,43.5
12126,15-mar-1995,43.2
12127,16-mar-1995,47.8
12128,17-mar-1995,43.0
12129,18-mar-1995,47.5
12130,19-mar-1995,44.6
12131,20-mar-1995,47.3
12132,21-mar-1995,42.6
12133,22-mar-1995,40.3
12134,23-mar-1995,39.7
12135,24-mar-1995,47.1
12136,25-mar-1995,45.0
12137,26-mar-1995,41.2
12138,27-mar-1995,42.3
12139,28-mar-1995,46.9
12140,29-mar-1995,43.0
12141,30-mar-1995,39.6
12142,31-mar-1995,43.0
12143,01-apr-1995,54.0
12144,02-apr-1995,43.3
12145,03-apr-1995,41.9
12146,04-apr-1995,43.3
12147,05-apr-1995,40.1
12148,06-apr-1995,50.7
12149,07-apr-1995,45.1
12150,08-apr-1995,42.3
12151,09-apr-1995,44.8
12152,10-apr-1995,41.5
12153,11-apr-1995,49.1
12154,12-apr-1995,51.6
12155,13-apr-1995,51.1
12156,14-apr-1995,57.0
12157,15-apr-1995,47.7
12158,16-apr-1995,45.5
12159,17-apr-1995,41.4
12160,18-apr-1995,46.9
12161,19-apr-1995,49.5
12162,20-apr-1995,49.8
12163,21-apr-1995,51.4
12164,22-apr-1995,51.6
12165,23-apr-1995,41.9
12166,24-apr-1995,50.5
12167,25-apr-1995,51.1
12168,26-apr-1995,54.0
12169,27-apr-1995,38.7
12170,28-apr-1995,39.0
12171,29-apr-1995,48.2
12172,30-apr-1995,36.5
12173,01-may-1995,36.0
12174,02-may-1995,37.2
12175,03-may-1995,45.1
12176,04-may-1995,49.8
12177,05-may-1995,52.3
12178,06-may-1995,53.4
12179,07-may-1995,49.1
12180,08-may-1995,45.9
12181,09-may-1995,47.8
12182,10-may-1995,37.2
12183,11-may-1995,43.0
12184,12-may-1995,47.1
12185,13-may-1995,50.4
12186,14-may-1995,49.6
12187,15-may-1995,44.6
12188,16-may-1995,37.9
12189,17-may-1995,49.5
12190,18-may-1995,51.6
12191,19-may-1995,45.7
12192,20-may-1995,47.8
12193,21-may-1995,36.3
12194,22-may-1995,41.4
12195,23-may-1995,39.0
12196,24-may-1995,41.4
12197,25-may-1995,46.9
12198,26-may-1995,40.1
12199,27-may-1995,37.0
12200,28-may-1995,38.3
12201,29-may-1995,43.2
12202,30-may-1995,42.3
12203,31-may-1995,40.6
12204,01-jun-1995,42.4
12205,02-jun-1995,43.2
12206,03-jun-1995,43.3
12207,04-jun-1995,44.8
12208,05-jun-1995,45.5
12209,06-jun-1995,48.9
12210,07-jun-1995,48.0
12211,08-jun-1995,47.5
12212,09-jun-1995,48.2
12213,10-jun-1995,41.2
12214,11-jun-1995,46.9
12215,12-jun-1995,50.2
12216,13-jun-1995,53.2
12217,14-jun-1995,51.4
12218,15-jun-1995,51.3
12219,16-jun-1995,41.9
12220,17-jun-1995,48.0
12221,18-jun-1995,46.2
12222,19-jun-1995,35.2
12223,20-jun-1995,44.1
12224,21-jun-1995,49.1
12225,22-jun-1995,52.2
12226,23-jun-1995,56.3
12227,24-jun-1995,54.5
12228,25-jun-1995,44.2
12229,26-jun-1995,53.1
12230,27-jun-1995,50.0
12231,28-jun-1995,55.4
12232,29-jun-1995,47.8
12233,30-jun-1995,53.8
12234,01-jul-1995,46.6
12235,02-jul-1995,46.8
12236,03-jul-1995,42.8
12237,04-jul-1995,52.3
12238,05-jul-1995,49.1
12239,06-jul-1995,39.4
12240,07-jul-1995,43.2
12241,08-jul-1995,45.9
12242,09-jul-1995,49.6
12243,10-jul-1995,39.6
12244,11-jul-1995,41.7
12245,12-jul-1995,43.0
12246,13-jul-1995,41.0
12247,14-jul-1995,40.6
12248,15-jul-1995,46.6
12249,16-jul-1995,41.2
12250,17-jul-1995,39.7
12251,18-jul-1995,40.1
12252,19-jul-1995,38.5
12253,20-jul-1995,44.2
12254,21-jul-1995,46.0
12255,22-jul-1995,46.9
12256,23-jul-1995,43.7
12257,24-jul-1995,43.5
12258,25-jul-1995,50.7
12259,26-jul-1995,46.9
12260,27-jul-1995,39.6
12261,28-jul-1995,36.3
12262,29-jul-1995,38.7
12263,30-jul-1995,42.4
12264,31-jul-1995,43.7
12265,01-aug-1995,45.0
12266,02-aug-1995,46.4
12267,03-aug-1995,51.4
12268,04-aug-1995,46.4
12269,05-aug-1995,44.1
12270,06-aug-1995,55.4
12271,07-aug-1995,49.3
12272,08-aug-1995,45.3
12273,09-aug-1995,45.5
12274,10-aug-1995,48.0
12275,11-aug-1995,45.1
12276,12-aug-1995,45.3
12277,13-aug-1995,47.8
12278,14-aug-1995,48.4
12279,15-aug-1995,44.1
12280,16-aug-1995,44.1
12281,17-aug-1995,54.7
12282,18-aug-1995,50.9
12283,19-aug-1995,49.3
12284,20-aug-1995,50.2
12285,21-aug-1995,52.9
12286,22-aug-1995,47.5
12287,23-aug-1995,48.9
12288,24-aug-1995,45.3
12289,25-aug-1995,42.4
12290,26-aug-1995,45.9
12291,27-aug-1995,44.8
12292,28-aug-1995,48.0
12293,29-aug-1995,47.3
12294,30-aug-1995,47.1
12295,31-aug-1995,49.6
12296,01-sep-1995,44.6
12297,02-sep-1995,46.6
12298,03-sep-1995,49.3
12299,04-sep-1995,48.6
12300,05-sep-1995,45.1
12301,06-sep-1995,45.1
12302,07-sep-1995,44.6
12303,08-sep-1995,45.5
12304,09-sep-1995,47.5
12305,10-sep-1995,45.0
12306,11-sep-1995,40.1
12307,12-sep-1995,49.3
12308,13-sep-1995,46.4
12309,14-sep-1995,44.6
12310,15-sep-1995,47.3
12311,16-sep-1995,45.0
12312,17-sep-1995,46.0
12313,18-sep-1995,49.1
12314,19-sep-1995,48.2
12315,20-sep-1995,45.0
12316,21-sep-1995,47.8
12317,22-sep-1995,45.1
12318,23-sep-1995,46.6
12319,24-sep-1995,42.6
12320,25-sep-1995,50.7
12321,26-sep-1995,43.0
12322,27-sep-1995,42.4
12323,28-sep-1995,45.9
12324,29-sep-1995,46.2
12325,30-sep-1995,40.6
12326,01-oct-1995,40.3
12327,02-oct-1995,38.5
12328,03-oct-1995,43.7
12329,04-oct-1995,44.6
12330,05-oct-1995,44.6
12331,06-oct-1995,40.8
12332,07-oct-1995,39.9
12333,08-oct-1995,37.9
12334,09-oct-1995,41.4
12335,10-oct-1995,43.0
12336,11-oct-1995,39.4
12337,12-oct-1995,34.3
12338,13-oct-1995,35.6
12339,14-oct-1995,35.4
12340,15-oct-1995,39.2
12341,16-oct-1995,34.7
12342,17-oct-1995,46.8
12343,18-oct-1995,44.4
12344,19-oct-1995,46.4
12345,20-oct-1995,41.9
12346,21-oct-1995,46.0
12347,22-oct-1995,37.0
12348,23-oct-1995,34.7
12349,24-oct-1995,47.8
12350,25-oct-1995,44.8
12351,26-oct-1995,45.9
12352,27-oct-1995,44.6
12353,28-oct-1995,48.7
12354,29-oct-1995,48.2
12355,30-oct-1995,38.1
12356,31-oct-1995,37.2
12357,01-nov-1995,46.4
12358,02-nov-1995,44.4
12359,03-nov-1995,42.1
12360,04-nov-1995,34.3
12361,05-nov-1995,37.9
12362,06-nov-1995,37.2
12363,07-nov-1995,38.5
12364,08-nov-1995,43.7
12365,09-nov-1995,42.6
12366,10-nov-1995,36.9
12367,11-nov-1995,42.1
12368,12-nov-1995,39.6
12369,13-nov-1995,41.2
12370,14-nov-1995,37.0
12371,15-nov-1995,41.5
12372,16-nov-1995,42.6
12373,17-nov-1995,44.1
12374,18-nov-1995,46.9
12375,19-nov-1995,48.9
12376,20-nov-1995,40.6
12377,21-nov-1995,39.4
12378,22-nov-1995,39.4
12379,23-nov-1995,34.7
12380,24-nov-1995,42.1
12381,25-nov-1995,39.0
12382,26-nov-1995,38.5
12383,27-nov-1995,39.6
12384,28-nov-1995,43.3
12385,29-nov-1995,40.1
12386,30-nov-1995,35.6
12387,01-dec-1995,38.5
12388,02-dec-1995,36.7
12389,03-dec-1995,44.8
12390,04-dec-1995,40.5
12391,05-dec-1995,39.9
12392,06-dec-1995,37.0
12393,07-dec-1995,38.1
12394,08-dec-1995,45.1
12395,09-dec-1995,40.3
12396,10-dec-1995,41.7
12397,11-dec-1995,42.3
12398,12-dec-1995,42.6
12399,13-dec-1995,40.5
12400,14-dec-1995,37.6
12401,15-dec-1995,34.5
12402,16-dec-1995,38.8
12403,17-dec-1995,37.9
12404,18-dec-1995,37.9
12405,19-dec-1995,36.5
12406,20-dec-1995,36.9
12407,21-dec-1995,39.9
12408,22-dec-1995,35.1
12409,23-dec-1995,44.1
12410,24-dec-1995,39.2
12411,25-dec-1995,38.7
12412,26-dec-1995,44.8
12413,27-dec-1995,44.8
12414,28-dec-1995,37.2
12415,29-dec-1995,35.6
12416,30-dec-1995,35.1
12417,31-dec-1995,39.4
12418,01-jan-1996,35.2
12419,02-jan-1996,39.7
12420,03-jan-1996,34.5
12421,04-jan-1996,38.1
12422,05-jan-1996,38.5
12423,06-jan-1996,36.5
12424,07-jan-1996,38.8
12425,08-jan-1996,38.5
12426,09-jan-1996,42.4
12427,10-jan-1996,40.5
12428,11-jan-1996,39.2
12429,12-jan-1996,37.9
12430,13-jan-1996,42.3
12431,14-jan-1996,34.7
12432,15-jan-1996,37.0
12433,16-jan-1996,34.9
12434,17-jan-1996,34.9
12435,18-jan-1996,42.4
12436,19-jan-1996,37.6
12437,20-jan-1996,37.9
12438,21-jan-1996,38.7
12439,22-jan-1996,37.9
12440,23-jan-1996,41.0
12441,24-jan-1996,34.3
12442,25-jan-1996,39.9
12443,26-jan-1996,37.6
12444,27-jan-1996,38.1
12445,28-jan-1996,40.6
12446,29-jan-1996,36.3
12447,30-jan-1996,35.6
12448,31-jan-1996,37.0
12449,01-feb-1996,42.4
12450,02-feb-1996,39.4
12451,03-feb-1996,37.9
12452,04-feb-1996,41.9
12453,05-feb-1996,40.1
12454,06-feb-1996,42.1
12455,07-feb-1996,39.6
12456,08-feb-1996,45.7
12457,09-feb-1996,39.2
12458,10-feb-1996,37.4
12459,11-feb-1996,40.8
12460,12-feb-1996,43.5
12461,13-feb-1996,42.8
12462,14-feb-1996,45.1
12463,15-feb-1996,46.2
12464,16-feb-1996,40.6
12465,17-feb-1996,39.4
12466,18-feb-1996,42.6
12467,19-feb-1996,44.1
12468,20-feb-1996,41.7
12469,21-feb-1996,47.7
12470,22-feb-1996,39.4
12471,23-feb-1996,43.2
12472,24-feb-1996,44.8
12473,25-feb-1996,44.4
12474,26-feb-1996,46.6
12475,27-feb-1996,43.0
12476,28-feb-1996,44.6
12477,29-feb-1996,47.5
12478,01-mar-1996,42.4
12479,02-mar-1996,37.6
12480,03-mar-1996,44.2
12481,04-mar-1996,38.8
12482,05-mar-1996,35.2
12483,06-mar-1996,36.0
12484,07-mar-1996,41.9
12485,08-mar-1996,39.4
12486,09-mar-1996,48.6
12487,10-mar-1996,45.5
12488,11-mar-1996,36.9
12489,12-mar-1996,37.8
12490,13-mar-1996,37.2
12491,14-mar-1996,45.1
12492,15-mar-1996,41.4
12493,16-mar-1996,42.4
12494,17-mar-1996,41.9
12495,18-mar-1996,44.6
12496,19-mar-1996,45.3
12497,20-mar-1996,37.2
12498,21-mar-1996,35.1
12499,22-mar-1996,42.4
12500,23-mar-1996,35.6
12501,24-mar-1996,35.8
12502,25-mar-1996,36.0
12503,26-mar-1996,36.1
12504,27-mar-1996,37.6
12505,28-mar-1996,47.5
12506,29-mar-1996,41.4
12507,30-mar-1996,43.7
12508,31-mar-1996,42.8
12509,01-apr-1996,44.1
12510,02-apr-1996,51.1
12511,03-apr-1996,50.0
12512,04-apr-1996,37.6
12513,05-apr-1996,42.8
12514,06-apr-1996,42.8
12515,07-apr-1996,46.6
12516,08-apr-1996,38.7
12517,09-apr-1996,34.5
12518,10-apr-1996,45.1
12519,11-apr-1996,41.4
12520,12-apr-1996,45.3
12521,13-apr-1996,44.6
12522,14-apr-1996,46.2
12523,15-apr-1996,34.9
12524,16-apr-1996,40.5
12525,17-apr-1996,43.9
12526,18-apr-1996,42.4
12527,19-apr-1996,42.4
12528,20-apr-1996,38.3
12529,21-apr-1996,37.2
12530,22-apr-1996,42.1
12531,23-apr-1996,45.5
12532,24-apr-1996,45.5
